Channel,Video Title,Video Description,Video ID,Comment,Comment ID,Replies,Likes
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,13.42  babita ji understands jetha better than any other person,UgzwJNsyeOz6dyv6LiJ4AaABAg,0,1
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,5rp keh liya kiya atna karrehe hain eya sab...,Ugww_21i164v4qBLCLV4AaABAg,1,12
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Very good 👌👌👌👌 show,UgwikxjiL-L4VyzU9Wh4AaABAg,0,0
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,bhai logo sabki g maih ek hi baar khujli huhi,UgxjH-2aSsvsf4sRxFZ4AaABAg,0,0
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Us din to,Ugx6oKSzDdk_kl2bEvN4AaABAg,0,1
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,"Sabse fudu these 2 episodes in 2738 episodes, just for Rs 5. Wese to sale hazaro rupee ura dete hain, aur abh just 5 ruppee ke liye , sale chutiya log,",UgzHtKgU24GLYyZ9ZTp4AaABAg,0,17
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Ek number,UgzpawzrDBN9tS6324l4AaABAg,0,0
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,🤐🤐champaklal🤢🤢🤧🤧🤧😷😷😷,UgyOudZPXvukJDVhmTh4AaABAg,0,1
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,please Upload a  all milk milk episod please,UgxBJgD-0vsW6bnsQ4F4AaABAg,0,0
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Daya abhi tah pregnant he kya,Ugx4_BsvRz63wRWsTVl4AaABAg,0,2
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Sexy Babita jii,UgwHftCPkoEu4HJhYqh4AaABAg,0,0
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,kissan ke bare mae b socho kuz,Ugxz2gTKC_5AYoY_4TJ4AaABAg,0,1
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Very nice episodes😃😃🤣🤣👍👍☺️☺️👌👌🎀🎀🎁🎁🎉🎉🎊🎊🎈🎈👌👌,UgzjJ_IsmEMjC7fraK94AaABAg,0,0
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Abdul se aise baat nhi karni chahiye tha....,UgzAse6MRW7N4g2k4Vd4AaABAg,0,0
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Nice ji,UgzE0YbjekKkK3gKneV4AaABAg,0,1
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Love al tmkoc,UgzMN0XJcViJEH4uSQt4AaABAg,1,2
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,किसान के ऊपर एक किंवा अत्याचार,UgxVTNweXhONsscrrfN4AaABAg,0,1
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Yu0,UgxkOfwh0XnNgxjd1l54AaABAg,0,1
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,I'm still watching old episodes..  New episodes are very boring...  Bahut over acting kar rahe hain...,UgwWvRW4ZH0HqgHR4UR4AaABAg,0,0
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,👌👌👈👈🤭🤭💕💕,Ugxm1zVUE7TzXXFbF4Z4AaABAg,0,0
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,"Tati
Sala",UgxmDAjQcVeLjJpHZZx4AaABAg,0,0
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Best serials Hai,Ugw6plnvKPhCGxSTxJt4AaABAg,0,0
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,یہ کون سے میاں بیوی کے ساتھ رہتے ہیں کسی کے کہاں بچے نہیں ہوتے۔شادی کے کٸ سال ہوگیے ڈرامے کو کٸ سال ہوگیے بچے نہیں ہورہے۔۔۔۔,UgyvR5Ra4aOuPW-bjGx4AaABAg,0,0
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Gokuldham ke mahilayen kambhine he bhide Or popotlal bohat kambhine he,Ugyfs_GoVWuJVCncjkJ4AaABAg,0,2
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,"Bichare abdul ko awaiii pareshan karre, abdul hamein tumpe pura bharaosa hai lekin apne kahi doodh ke daam khud thodi badhaye hai, aap please bura mat manna lekin aap hamein discount do, 

keval jethalal hi matured behaved karra iss topic pe,",UgyJIZcFXrs4JuABmTx4AaABAg,0,8
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,😑Abdul is best,UgzLuI_9WxjbePWiE-Z4AaABAg,0,4
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,"Fok upstairs in my job, so I am a beautiful person, but it is a great day out with a new one, the",UgzgS3vNtqoIkBypNZ14AaABAg,0,28
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Babita look is very pritti 😘,UgyDDGS6wQSKg9zCAUR4AaABAg,0,1
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Gujarati parivar ne virodh nai kiya paiso ka sache me vese b gujarati log bahaut paise wale log hai,Ugyad_TM4OnEyKcQr1h4AaABAg,0,0
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,yah to pata chalta nahin ki kisanon khet mein kitni mehnat karta hai,UgzXm_uMfQd2JcYmEuh4AaABAg,0,1
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Anjli to bahut over acting karti hai,UgzPDa-e61XX0CE6u8F4AaABAg,0,1
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Only Jhethalal  understand Abdul,UgxpSyUOrwF-VTyKxsV4AaABAg,0,17
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,😙😋😋,UgwdRXouGNwiJAgImg14AaABAg,0,0
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,"Madurai bhavi
Daya bhavi
Anjali bhabhi
Roshan bhavi
Komal bhavi 
Then why babita g?",Ugz1vowLX4v_DTPgaFF4AaABAg,0,1
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Achcha episode hai Mujhe Achcha Laga bahut hi Achcha Laga Aisa plot Humne kab Dikhai dega bahut Achcha tha bahut Achcha aur vah Abdul ka kya Jo Mare  Aage Kariye Rahega na 2 in 1 chalo FIR Milte Abhi chalo FIR Maine Jo bola to invent karne ka  Main Ekk Tu episode dekhna chalo vah to Baat,UgwPqq7NQoshdRjIZGF4AaABAg,0,0
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Sukha gill,UgzgMCUDCDJJCkA7Ixx4AaABAg,0,0
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Happy birthday jeathalal🍫🍫🎂🎂🎂🎂🎂🎂🎂🍬🍬🍬🍬🍬🍬,Ugy5XWPZ8RTq6ZLOFrx4AaABAg,0,1
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Hiii,UgxslkGXO-51Kw-RhvZ4AaABAg,0,0
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,😍😍😍😍😍😍👌👌👌,UgwmE2MkEHmI9CvSnG54AaABAg,0,0
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,",",UgycclfDmti2lJuwv3Z4AaABAg,0,0
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,"They are fighting with Abdul for 5 rs 
    And they are called a family in society",UgwSTaobJwgZZWpfSO14AaABAg,1,34
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Sunita ki sbzi mahengi tb bhi sb le rhe hai lekin abdul kya doodh ki theli mahengi hogyi to sb usse discount mang rhe hai yea sai nhi never 🙅🙅🙅🙅🙅🙅🙅🙅🙅 😊😊😊😊😒😣😣😣,UgyV0ayYhBiRD4j4pBh4AaABAg,1,3
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,"Jethalal ke ghar ko chhodakar kisi ke ghar milk nahi deni, sab kanjus hai, 5 rupees ME in logo ki fat rahi hai 😡😡",UgzyiXrWhM1fAaGH_aF4AaABAg,0,1
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,Dd,UgzFzuzAdM3EBm2gb9B4AaABAg,0,0
Sony SAB,"Taarak Mehta Ka Ooltah Chashmah - Ep 2738 - Full Episode - 24th May, 2019",Episode 2738: The Value Of Money ------------------------------------------ Jethalal's son tries to get money out of his father by praising his chocolate-milk making skills.,83gpD0QwREc,7,UgxsK8Y_j3Uj7QgXLaV4AaABAg,0,0
